Latitude,Longitude,Distrito,Concelho,Mes,Dia,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,incendio
41.0611020003425,-8.5700599998898,Porto,Vila Nova de Gaia,7,16,29.5,41,3.6,0.0,89.6629,4.8975,10.2401,24.014,10.2098,5.3678,0.53248,1
41.0226300001144,-8.4993199994829,Porto,Vila Nova de Gaia,8,16,29.1,34,9.6,0.0,91.091,8.1276,10.1149,23.242,10.075,8.5246,1.20744,1
41.1138070000543,-8.52301799986098,Porto,Gondomar,7,15,29.6,33,17.5,0.0,91.5814,12.9754,10.8308,24.032,10.7742,12.939,2.527149,1
37.4144444444444,-7.69722222222222,Faro,Alcoutim,7,21,33.5,28,9.2,0.0,93.1991,10.7265,11.8507,24.734,11.7649,11.5576,2.069409,0
41.025146999889,-8.43249199973212,Aveiro,Santa Maria da Feira,7,21,33.2,30,2.0,0.5,92.3109,6.5877,11.6389,24.68,11.5607,7.5719,0.978943,0
39.1458269998762,-7.38619800011317,Portalegre,Arronches,8,17,25.5,38,14.0,0.0,89.7526,8.3783,9.4047,22.594,9.3859,8.4681,1.193313,0
41.6355970001221,-8.11177000045776,Braga,Vieira do Minho,3,26,12.8,64,7.3,0.0,85.0477,3.0642,6.853,17.008,6.8496,2.4715,0.134935,0
37.1733300002416,-7.9725,Faro,Loulé,8,4,30.0,39,19.8,0.0,90.5864,12.645,9.9165,23.404,9.8893,12.2145,2.282134,1
41.1132349999746,-6.81764799998866,Bragança,Freixo de Espada À Cinta,8,20,27.2,36,5.5,0.0,90.1585,5.7863,9.7391,22.9,9.7102,6.1483,0.677117,1
40.9666780000004,-8.13619999991523,Aveiro,Arouca,3,17,14.4,53,19.6,0.0,85.724,6.2552,7.2418,17.296,7.2205,5.7231,0.596452,1
41.2340270000034,-8.08829200002882,Porto,Amarante,4,9,16.6,62,4.3,1.1,72.2268,0.8386,7.6306,18.942,7.6273,0.4393,0.006343,0
41.2590329996745,-8.33376300000482,Porto,Paços de Ferreira,8,8,21.1,44,6.6,0.0,87.7641,4.3384,8.5665,21.802,8.643,4.3245,0.363222,1
40.2159759998322,-8.55132300006019,Coimbra,Coimbra,8,7,23.5,48,17.3,0.3,87.8009,7.4778,8.6409,22.234,8.7654,7.4156,0.943465,1
38.9758699999915,-9.10581000010172,Lisboa,Arruda Dos Vinhos,8,3,23.1,66,19.7,0.0,85.1121,5.7748,7.6986,22.162,8.2407,5.6479,0.582645,0
41.5569444444444,-7.82111111111111,Braga,Cabeceiras de Basto,3,14,8.8,83,15.7,5.6,75.4171,1.7302,3.2207,9.4432,3.4768,0.6429,0.012443,0
39.3926979997423,-9.09281499968635,Leiria,Caldas da Rainha,3,6,13.4,51,33.6,0.6,77.9436,5.0973,7.2111,17.116,7.1869,4.6467,0.412488,0
40.5645500002967,-8.18216300010681,Viseu,Tondela,7,3,20.8,45,8.4,0.0,87.6214,4.6543,8.8288,22.448,8.9034,4.7333,0.426191,0
38.4162099997203,-8.41760799997383,Setúbal,Alcácer do Sal,7,31,23.4,38,23.2,0.0,89.5014,12.8483,9.5675,22.916,9.5473,12.1859,2.272676,1
40.20799200005,-7.30687299993303,Castelo Branco,Fundão,7,28,29.7,32,8.3,0.0,91.5469,8.1219,10.9188,24.05,10.8588,8.8274,1.284383,0
41.3036219999525,-8.16446800020006,Porto,Amarante,7,29,31.3,40,9.5,0.0,90.4601,7.3905,10.5656,24.338,10.5268,8.009,1.081187,0
38.820489999983,-7.85635000016954,Évora,Arraiolos,3,30,22.0,41,16.6,0.8,82.7349,3.6036,8.3232,18.664,8.2722,3.4245,0.240335,1
40.9366460000144,-7.78996599992116,Viseu,Vila Nova de Paiva,4,24,14.0,69,23.8,17.8,97.1148,38.2316,3.4808,3.474,3.084,19.0757,5.02364,1
39.6746100001865,-8.68433499998516,Leiria,Leiria,7,4,26.8,43,16.0,0.0,89.1941,8.5531,9.7349,23.528,9.719,8.7616,1.267485,0
40.8661069997152,-8.61728700002035,Aveiro,Ovar,8,20,23.5,67,9.8,0.0,85.0477,3.4756,7.6759,22.234,8.24,3.2726,0.221784,0
37.0930555555556,-7.72611111111111,Faro,Tavira,7,28,29.1,48,11.9,0.0,88.7217,6.5005,9.6882,23.942,9.6827,6.847,0.819229,0
39.5354450000657,-8.46305800014072,Santarém,Tomar,8,12,27.0,49,19.0,0.0,88.2862,8.7334,8.9586,22.864,9.0511,8.6339,1.234958,1
37.1066666666667,-7.65416666666667,Faro,Tavira,8,6,30.4,25,4.4,0.0,92.8611,8.0327,10.8773,23.476,10.8077,8.724,1.257861,1
38.9640799999237,-9.00978999985589,Lisboa,Vila Franca de Xira,3,8,14.6,61,11.3,0.0,85.0477,3.7485,7.0437,17.332,7.0363,3.2594,0.220207,0
38.9364219999313,-8.1416399998135,Évora,Mora,8,29,23.9,35,19.3,0.0,90.0655,11.445,9.3547,22.306,9.3325,10.9894,1.892735,0
41.1522000000212,-8.23188300026788,Porto,Penafiel,7,21,32.2,36,2.3,0.0,90.9982,5.5521,11.0053,24.5,10.9503,6.2912,0.705224,0
41.8318120002747,-7.30108699997266,Vila Real,Chaves,4,29,17.5,52,9.7,0.0,86.1884,4.054,8.1644,19.104,8.1334,3.8806,0.299861,0
40.7600799994999,-8.42194199985928,Aveiro,Albergaria-a-velha,3,29,14.8,75,13.1,2.2,72.3264,1.3115,5.0622,17.368,5.8567,0.6054,0.011188,1
39.7445479996999,-8.9605470000373,Leiria,Marinha Grande,8,12,20.4,78,18.7,0.0,84.0816,4.7735,6.9765,21.676,7.7318,4.5059,0.390621,1
41.4440869998932,-8.51929000006782,Braga,Vila Nova de Famalicão,4,5,12.8,39,16.9,0.0,87.3362,6.8576,8.0556,18.258,8.0097,6.5636,0.760172,0
41.6300729995304,-7.73169699986776,Vila Real,Ribeira de Pena,3,7,10.6,65,0.8,0.0,84.9693,2.1847,6.698,16.612,6.6943,1.3318,0.045169,0
40.6683333333333,-8.29888888888889,Aveiro,Sever do Vouga,8,15,27.2,57,8.3,0.0,86.9177,4.1887,8.5122,22.9,8.8242,4.2128,0.346784,1
41.3011830000083,-8.54647199948629,Porto,Trofa,4,6,19.6,53,4.7,0.0,86.2623,3.1841,8.3586,19.482,8.3257,2.9573,0.185381,1
41.1504079999857,-8.43727799998389,Porto,Paredes,7,19,23.2,59,13.3,2.2,80.0128,2.2257,6.7245,22.88,7.7526,1.6287,0.064495,0
41.1805249998305,-6.770636999872,Bragança,Freixo de Espada À Cinta,3,30,17.6,47,9.7,0.0,86.8583,4.4571,7.6894,17.872,7.6553,4.1647,0.339811,1
41.418888999886,-8.72854299969143,Porto,Póvoa de Varzim,5,4,17.0,60,13.8,0.0,85.158,4.3169,7.906,20.464,8.0434,4.1331,0.335258,1
40.8115200000339,-8.35896800041199,Aveiro,Vale de Cambra,7,1,19.5,69,13.2,0.0,85.0477,4.1252,7.4998,22.214,8.1341,3.9566,0.310337,0
41.0808299997118,-7.74749700016446,Viseu,Armamar,3,20,7.2,52,19.3,0.0,85.0477,5.6096,6.6791,16.0,6.6592,4.9374,0.459255,1
41.6566666666667,-8.6625,Viana do Castelo,Viana do Castelo,4,29,14.7,53,15.1,0.0,85.7403,4.9974,7.8003,18.6,7.7782,4.7419,0.427567,1
41.1558333333333,-8.43972222222222,Porto,Paredes,7,20,27.0,58,10.6,0.0,86.7764,4.6099,8.7718,23.564,9.0869,4.7388,0.42708,0
41.5464579995473,-7.68427799999714,Vila Real,Vila Pouca de Aguiar,7,28,20.6,45,7.9,0.0,87.5743,4.508,8.803,22.412,8.8832,4.5726,0.40092,1
38.6293319998847,-9.13593700011571,Setúbal,Seixal,8,29,23.5,43,23.9,0.0,88.6843,11.8366,8.8948,22.234,8.8947,11.0644,1.915684,0
39.490853000217,-8.58264199998644,Santarém,Torres Novas,7,18,28.2,42,15.8,0.0,89.6326,9.0172,9.9911,23.78,9.9679,9.2756,1.40206,1
41.805865000089,-7.06872199998962,Bragança,Vinhais,3,11,15.5,61,4.2,0.0,85.0477,2.6211,7.1036,17.494,7.0965,2.0096,0.093554,0
41.3369630000326,-8.23641499996185,Porto,Felgueiras,7,10,29.5,41,4.5,0.0,89.7177,5.1652,10.2401,24.014,10.2098,5.6566,0.584233,0
41.8719444444444,-7.7425,Vila Real,Montalegre,3,16,6.7,96,22.0,1.5,60.6159,1.288,6.0532,15.91,6.2047,0.6106,0.01136,0
41.65,-7.27833333333333,Vila Real,Valpaços,3,25,12.9,60,3.1,0.0,85.0477,2.4798,6.9546,17.026,6.9448,1.7989,0.076902,1
41.65,-7.27833333333333,Vila Real,Valpaços,3,18,12.2,56,8.1,0.0,85.0884,3.2082,6.9975,16.9,6.9814,2.6644,0.154123,0
38.9355730001132,-9.09841300010681,Lisboa,Arruda Dos Vinhos,4,6,20.9,41,2.1,0.0,87.9332,3.5429,9.1468,19.716,9.0771,3.5519,0.256377,1
40.9952549997966,-8.45477799998389,Aveiro,Santa Maria da Feira,8,1,20.7,55,5.6,8.7,86.2655,3.3333,4.6495,9.7491,4.5682,2.1411,0.104661,1
41.5791280004713,-8.20151300006443,Braga,Póvoa de Lanhoso,4,26,15.2,74,12.4,18.1,98.3306,25.2865,3.3691,3.69,3.0081,13.8783,2.860922,0
39.8115479999118,-7.7924400001102,Castelo Branco,Proença-a-nova,8,7,22.7,37,19.5,0.0,89.4793,10.6291,9.0955,22.09,9.0818,10.2167,1.663609,1
40.665,-8.62694444444444,Aveiro,Aveiro,7,24,21.0,69,12.8,0.1,85.0477,4.0428,7.609,22.484,8.2436,3.8985,0.30231,1
41.4622899998559,-8.73600000010596,Braga,Barcelos,7,7,23.5,79,13.4,0.0,84.2679,3.7472,7.2133,22.934,8.0762,3.5336,0.254042,0
40.976646999783,-8.49652299986945,Aveiro,Santa Maria da Feira,7,26,26.1,60,10.6,0.0,86.3451,4.3369,8.5552,23.402,8.9399,4.4049,0.375261,0
37.2542069999377,-8.24739699999491,Faro,Silves,8,24,27.0,54,6.9,0.0,87.2969,4.12,8.6685,22.864,8.9007,4.1583,0.338878,0
40.5211111111111,-8.54638888888889,Aveiro,Oliveira do Bairro,1,31,16.2,92,16.9,15.4,85.8121,5.5272,2.5574,2.62,2.1712,2.9774,0.187615,0
41.4627600002289,-7.74246999952528,Vila Real,Vila Pouca de Aguiar,3,30,12.5,63,10.2,2.4,74.0649,1.2205,5.032,16.954,5.7773,0.5598,0.009742,1
41.0852959999773,-8.28592299991184,Porto,Marco de Canaveses,4,8,13.5,92,27.2,21.8,91.0377,19.5804,2.5811,3.384,2.2933,10.5276,1.754264,0
41.4156430000729,-8.73383099999693,Porto,Póvoa de Varzim,4,5,13.2,38,17.4,0.0,87.5527,7.2534,8.1494,18.33,8.0999,6.9504,0.841243,0
41.1383333333333,-8.3475,Porto,Penafiel,8,28,20.6,44,16.8,0.1,87.9045,7.4008,8.5087,21.712,8.5959,7.2793,0.91299,0
41.0622222222222,-7.855,Viseu,Lamego,3,23,12.2,47,6.7,0.0,86.0602,3.4229,7.2016,16.9,7.172,2.9478,0.184323,1
41.3524770000246,-8.52361700005001,Braga,Vila Nova de Famalicão,7,21,23.7,62,5.2,0.0,85.675,3.007,8.2133,22.97,8.6733,2.8243,0.170873,1
41.4164829995897,-8.38774299992455,Braga,Vila Nova de Famalicão,3,16,16.9,70,20.7,0.0,84.9805,5.9643,6.9205,17.746,7.0083,5.3837,0.535288,0
38.5887450000975,-8.9792970000373,Setúbal,Palmela,7,7,31.6,37,5.4,0.0,90.9038,6.4042,10.8383,24.392,10.7885,7.1283,0.879737,0
40.9017650000254,-7.99417000028822,Viseu,Castro Daire,7,11,28.6,45,14.5,0.0,89.1756,7.9095,9.8364,23.852,9.822,8.2251,1.133362,1
38.9963900004493,-9.18861000008053,Lisboa,Sobral de Monte Agraço,8,5,22.9,66,23.8,0.0,85.0875,7.0761,7.6846,22.126,8.2264,6.8434,0.818466,1
41.412210000356,-8.29828900019328,Braga,Guimarães,7,31,20.7,45,18.6,0.0,87.7944,7.9767,8.8159,22.43,8.8933,7.91,1.057638,1
38.0288888888889,-7.86083333333333,Beja,Beja,7,14,31.4,22,5.0,0.0,93.7502,9.3735,11.9536,24.356,11.8564,10.3866,1.71287,1
41.8566419998805,-7.18718799988429,Bragança,Vinhais,3,31,20.7,39,16.3,0.0,88.703,8.0923,8.2668,18.43,8.2131,7.7237,1.013966,1
37.09,-8.2,Faro,Albufeira,8,23,33.6,20,15.6,0.0,95.0643,19.1686,11.7309,24.052,11.6368,18.0064,4.53601,0
41.058374999894,-8.64033699989319,Porto,Vila Nova de Gaia,8,2,24.0,71,13.0,0.0,85.0477,4.0838,7.5027,22.324,8.1542,3.9181,0.305007,0
41.6413320000966,-8.26683300000098,Braga,Póvoa de Lanhoso,4,28,14.1,82,12.7,5.0,75.1163,1.462,3.7033,12.649,4.2765,0.5889,0.010656,0
39.2386120001475,-8.6435749997033,Santarém,Almeirim,7,15,34.5,19,9.4,0.0,95.3096,14.5034,12.7723,24.914,12.6541,15.1345,3.335114,1
37.4677777777778,-8.20083333333333,Beja,Almodôvar,8,1,24.1,32,19.8,0.0,90.661,12.7805,9.5377,22.342,9.507,12.1125,2.248512,1
41.0718269999822,-8.60730799992879,Porto,Vila Nova de Gaia,7,25,22.2,69,25.0,0.0,85.0477,7.4761,7.6964,22.7,8.3311,7.2396,0.904192,0
38.7131400002374,-8.97555599954393,Setúbal,Montijo,7,9,25.0,59,6.6,0.0,86.2688,3.5072,8.5132,23.204,8.8808,3.4636,0.245204,0
39.5311120001475,-8.45190000004239,Santarém,Tomar,7,6,28.9,48,1.5,0.0,88.2554,3.5999,9.6638,23.906,9.6588,3.7566,0.283107,0
39.6009549999899,-8.46910800006654,Santarém,Tomar,3,23,17.4,49,13.3,0.0,86.6136,5.1612,7.6083,17.836,7.5782,4.8368,0.442825,1
37.9558190001382,-8.54892100016276,Setúbal,Santiago do Cacém,8,1,25.2,38,17.6,0.0,89.7663,10.0645,9.3663,22.54,9.3484,9.8868,1.569713,1
41.5482379998101,-6.66279200024075,Bragança,Vimioso,3,31,4.8,68,15.3,9.2,85.3161,4.7588,2.9162,2.7648,2.5007,2.5936,0.146949,0
41.6580555555556,-8.03694444444444,Braga,Vieira do Minho,1,4,7.8,80,11.6,0.0,82.8259,2.8335,6.2191,16.108,6.3292,2.084,0.099776,0
38.0233333333333,-7.81611111111111,Beja,Beja,7,24,26.5,33,15.1,0.0,90.8787,10.4036,10.343,23.474,10.2972,10.6124,1.77933,1
40.1953700002035,-8.5561120001475,Coimbra,Coimbra,7,20,22.8,61,13.7,0.0,85.7588,4.6691,8.1891,22.808,8.6309,4.6696,0.416102,1
41.2733830001619,-7.80313199996948,Vila Real,Vila Real,3,18,10.1,44,16.2,0.0,86.2634,5.6848,7.0691,16.522,7.0377,5.142,0.493478,1
41.7791666666667,-7.835,Vila Real,Montalegre,3,11,4.8,86,22.7,20.4,100.5194,56.4333,2.4534,0.568,1.6874,22.1035,6.520271,0
41.0975669998593,-7.95405799998177,Viseu,Resende,8,6,29.9,40,5.5,0.0,90.0222,5.6745,9.8399,23.386,9.816,6.0685,0.661643,0
41.0035429999563,-8.49133799976773,Aveiro,Santa Maria da Feira,8,5,29.4,47,8.2,0.0,88.8505,5.4955,9.3372,23.296,9.3363,5.7339,0.598451,0
41.6269019995795,-8.14045000023312,Braga,Vieira do Minho,4,5,11.4,41,12.4,0.0,86.7804,5.0505,7.7879,18.006,7.7514,4.7853,0.434524,0
39.2635420004527,-8.57190299987793,Santarém,Alpiarça,7,18,35.9,19,9.8,0.0,95.6301,15.4592,13.0386,25.166,12.9153,16.029,3.691916,0
41.6772222222222,-7.99027777777778,Braga,Vieira do Minho,3,27,10.6,60,17.0,0.0,85.0477,4.9957,6.7978,16.612,6.7871,4.4179,0.377226,1
39.4753099997838,-8.54255000008477,Santarém,Torres Novas,8,26,30.6,37,13.7,0.0,90.9649,9.8148,10.1229,23.512,10.0882,10.018,1.60675,0
38.6076519997915,-9.15663799974653,Setúbal,Seixal,7,19,23.8,65,8.4,0.0,85.3202,3.3631,8.0468,22.988,8.5827,3.2259,0.216213,0
39.3736100000805,-8.66417000028822,Santarém,Santarém,7,29,26.1,41,15.5,0.0,89.3878,8.5755,9.769,23.402,9.7488,8.7939,1.275757,1
41.0827969996134,-8.42429499997033,Porto,Gondomar,4,6,20.0,53,6.5,0.0,86.3559,3.5328,8.4042,19.554,8.3705,3.3692,0.233498,1
39.292392999861,-9.29955300013224,Leiria,Peniche,8,5,21.9,72,20.3,0.0,85.0477,5.8995,7.3295,21.946,7.9888,5.6785,0.588254,1
41.7412970002492,-7.39472700013055,Vila Real,Chaves,4,22,8.7,69,9.2,21.3,101.0,30.3887,3.0394,2.52,2.576,15.3561,3.422057,0
41.1973599995507,-7.88451000001695,Vila Real,Mesão Frio,7,23,27.2,43,8.3,0.0,89.0896,5.7161,9.7885,23.6,9.7714,6.0968,0.667108,0
41.0154219998254,-8.45973500039842,Aveiro,Santa Maria da Feira,3,17,17.5,48,25.5,0.0,86.8878,9.9228,7.6487,17.854,7.6166,8.9306,1.311073,1
41.9008479999834,-8.7480650001102,Viana do Castelo,Vila Nova de Cerveira,8,18,22.2,56,12.3,0.0,86.3538,4.7305,8.1165,22.0,8.4444,4.6782,0.417456,1
38.8476229996151,-9.28645800007714,Lisboa,Sintra,8,6,21.9,56,19.0,0.0,86.3677,6.6433,8.0892,21.946,8.4197,6.5257,0.75241,1
39.5983549997542,-8.38001999961005,Santarém,Tomar,7,26,25.5,53,21.5,0.0,87.4151,8.7445,8.9362,23.294,9.1229,8.6746,1.245284,1
41.630625,-6.26792699999279,Bragança,Miranda do Douro,8,6,22.4,34,14.8,0.0,89.8443,8.8384,9.202,22.036,9.1817,8.7808,1.272411,1
37.0288888888889,-7.91083333333333,Faro,Faro,7,29,28.5,47,14.0,0.0,88.8144,7.3229,9.6844,23.834,9.677,7.6277,0.991761,0
41.4988869995541,-8.54890499962701,Braga,Barcelos,4,26,15.1,71,11.5,1.6,72.2934,1.2084,6.519,18.672,6.9616,0.6052,0.011182,0
41.6958333333333,-8.10666666666667,Vila Real,Montalegre,3,28,18.3,41,17.2,0.0,87.9686,7.6211,7.9511,17.998,7.9046,7.1899,0.893249,1
40.2745030000475,-7.4712680000729,Castelo Branco,Covilhã,7,30,32.8,28,6.2,0.0,92.9203,8.8686,11.7324,24.608,11.6489,9.8357,1.55536,0
39.6308799997965,-8.37422300020854,Santarém,Tomar,8,16,30.0,33,21.6,0.0,91.7328,16.2992,10.3017,23.404,10.2565,15.1257,3.331701,1
37.8497222222222,-7.54222222222222,Beja,Serpa,4,18,22.0,37,2.5,0.0,88.7568,4.0684,9.5281,19.914,9.4439,4.2432,0.351229,1
37.1191666666667,-8.25166666666667,Faro,Albufeira,7,1,30.9,34,9.2,0.0,91.4628,8.3978,10.9602,24.266,10.9026,9.1018,1.35589,0
38.9591520002153,-8.59603999985589,Santarém,Coruche,8,21,28.2,35,17.6,0.0,90.9153,11.862,9.9318,23.08,9.8973,11.6069,2.085065,0
41.2873050000932,-7.75801299995846,Vila Real,Vila Real,8,19,25.8,35,7.6,0.0,90.1404,6.4155,9.6097,22.648,9.5819,6.7292,0.794437,1
40.9298100005256,-7.85064999997616,Viseu,Castro Daire,3,20,4.8,59,27.0,0.0,84.9893,8.2026,6.4123,15.568,6.3987,6.9964,0.851123,1
41.0386109998491,-8.39238599989149,Aveiro,Castelo de Paiva,7,1,24.1,46,6.9,0.0,87.9969,4.5538,9.1959,23.042,9.2063,4.7126,0.422899,0
41.3487730005052,-8.14347700013055,Porto,Felgueiras,3,12,17.5,73,3.1,0.0,84.696,2.3631,6.8561,17.854,6.9959,1.6576,0.066531,0
41.4129240004222,-7.55305700010724,Vila Real,Murça,3,21,6.5,59,10.2,0.0,85.0477,3.5464,6.5312,15.874,6.518,2.9079,0.179927,1
39.9124830002255,-8.25717799981435,Leiria,Figueiró Dos Vinhos,7,1,23.0,62,22.4,0.0,85.681,7.1599,8.1508,22.844,8.616,7.071,0.867268,0
41.8444444444444,-8.39027777777778,Viana do Castelo,Arcos de Valdevez,4,27,12.5,87,8.0,18.6,96.6227,16.1452,2.7633,3.204,2.4253,9.0834,1.351042,0
39.9593819999695,-8.92743499967787,Leiria,Leiria,7,30,21.3,70,18.7,0.7,75.7195,2.0494,7.5782,22.538,8.2345,1.4619,0.053268,1
39.1006890000237,-9.35612600008647,Lisboa,Torres Vedras,8,4,20.9,87,22.3,0.0,81.8822,4.3231,6.5904,21.766,7.5021,3.9835,0.314084,1
41.8508333333333,-8.27972222222222,Viana do Castelo,Ponte da Barca,3,20,11.3,52,6.0,0.0,85.404,3.0148,7.0146,16.738,6.9928,2.4502,0.132877,1
41.5811111111111,-7.82861111111111,Braga,Cabeceiras de Basto,3,5,6.4,68,11.3,0.0,84.3067,3.3886,6.4091,15.856,6.4042,2.7118,0.159013,0
38.6423329999712,-8.21441299968296,Évora,Montemor-o-novo,8,6,24.1,41,16.4,0.0,89.019,8.5106,9.0694,22.342,9.0625,8.4469,1.188026,1
40.5755555555556,-8.43611111111111,Aveiro,Águeda,7,15,30.3,31,18.4,0.0,92.1321,14.6781,11.0884,24.158,11.0232,14.3875,3.049331,1
40.2586449999279,-7.48918000009325,Castelo Branco,Covilhã,7,18,33.2,16,6.3,0.0,95.531,12.7861,12.7667,24.68,12.6442,13.7269,2.805897,0
41.4608333333333,-7.96,Braga,Cabeceiras de Basto,2,12,15.0,75,2.6,0.0,84.2487,2.1689,6.5718,17.404,6.7611,1.3231,0.044646,0
41.2747450002035,-8.36765999999311,Porto,Paços de Ferreira,8,29,20.0,50,17.7,0.0,86.924,6.7325,8.178,21.604,8.4034,6.6012,0.767896,0
41.84,-7.75416666666667,Vila Real,Montalegre,4,28,12.4,63,11.7,0.0,85.0477,3.8248,7.2109,18.186,7.2425,3.3955,0.236744,0
41.4819444444444,-8.15333333333333,Braga,Fafe,4,25,15.3,64,11.5,1.0,73.2802,1.2575,7.4313,18.708,7.4572,0.6514,0.012739,0
41.4376479999224,-7.21762700001399,Bragança,Mirandela,7,27,26.6,36,6.5,0.0,90.0834,6.0202,10.1635,23.492,10.1265,6.5205,0.751358,1
39.2848529999786,-7.44772500038147,Portalegre,Portalegre,8,13,35.8,20,4.8,0.0,95.1813,11.303,12.0943,24.448,11.9933,12.1606,2.264338,1
41.3746100001865,-7.74392999966939,Vila Real,Vila Real,1,17,5.6,80,12.6,4.3,72.4172,1.2833,3.3683,11.0409,3.8218,0.4943,0.007816,0
39.187107000086,-8.65009500000212,Santarém,Almeirim,8,23,28.8,35,14.5,0.0,90.9768,10.2359,10.0123,23.188,9.9762,10.3227,1.694269,0
41.2621829997169,-8.15764299975501,Porto,Amarante,3,11,11.1,76,17.3,15.0,93.2277,16.1977,2.8942,1.702,2.3228,9.0039,1.330176,0
39.8740369998084,-8.46156700028314,Leiria,Ansião,4,6,20.1,57,8.4,0.0,85.8857,3.6388,8.21,19.572,8.1877,3.4426,0.242578,1
41.6988888888889,-7.99055555555556,Vila Real,Montalegre,3,31,9.3,81,13.4,2.6,69.5258,1.2105,4.3361,16.378,5.2183,0.5305,0.008857,0
40.9575949997372,-8.56863200002246,Aveiro,Santa Maria da Feira,8,19,21.5,66,7.4,0.0,85.0477,3.0797,7.5863,21.874,8.1265,2.7892,0.167138,1
41.11,-8.40416666666667,Porto,Paredes,8,17,27.5,32,14.8,0.0,91.27,10.8347,10.015,22.954,9.9739,10.8178,1.84074,1
41.5859169999758,-8.75595499992371,Braga,Esposende,4,19,15.0,65,10.3,0.8,72.3078,1.1381,7.3661,18.654,7.4135,0.5879,0.010622,1
41.5415829997593,-8.35623699982961,Braga,Braga,4,7,14.1,42,26.3,0.0,87.2236,10.8369,8.1373,18.492,8.0926,9.8778,1.567173,1
40.7164239999983,-8.29171299987369,Viseu,Oliveira de Frades,3,27,16.0,58,9.0,0.0,85.2716,3.4431,7.2242,17.584,7.2118,2.9799,0.187887,0
41.1013900000519,-7.75619299994575,Viseu,Lamego,3,29,13.8,61,6.9,0.2,85.0477,3.0031,6.9905,17.188,6.9828,2.4344,0.131369,1
41.8216666666667,-7.71861111111111,Vila Real,Montalegre,3,10,6.9,89,22.7,7.5,78.9992,3.2322,2.8628,5.9454,2.7775,1.4403,0.051882,0
38.7267599995931,-9.33996000025008,Lisboa,Cascais,7,28,23.9,57,24.0,0.0,86.5608,8.7834,8.5247,23.006,8.8506,8.5888,1.223563,1
37.0905555555556,-8.15944444444444,Faro,Albufeira,7,14,31.3,31,26.1,0.0,92.451,22.6314,11.2504,24.338,11.1818,20.0032,5.464043,0
38.0283333333333,-7.86055555555556,Beja,Beja,7,9,36.8,18,10.0,0.0,96.0445,16.5185,13.2989,25.328,13.169,16.9902,4.09278,0
40.9682050000297,-8.56137299961514,Aveiro,Santa Maria da Feira,8,1,20.1,61,8.6,9.0,86.7109,4.1294,4.3128,9.1475,4.2368,2.77,0.165105,1
39.8957199997372,-8.68148900032043,Leiria,Pombal,7,28,25.7,57,21.7,0.0,86.832,8.1289,8.7065,23.33,9.0084,8.0915,1.100974,0
41.1633619997236,-8.10101900001367,Porto,Marco de Canaveses,3,17,13.9,59,27.0,0.0,85.0477,8.2688,7.0483,17.206,7.0372,7.3471,0.928098,1
40.7342619999912,-8.35919699986776,Aveiro,Sever do Vouga,4,6,19.1,59,7.9,0.0,85.5072,3.3657,8.0078,19.392,7.9929,3.088,0.200124,1
41.118133000003,-8.1626369995541,Porto,Marco de Canaveses,8,29,20.6,44,13.0,0.0,87.8391,6.0541,8.5087,21.712,8.5959,6.0375,0.655668,0
40.1580300002628,-8.32913000000848,Coimbra,Miranda do Corvo,7,31,21.2,48,21.2,0.0,87.4534,8.6605,8.7234,22.52,8.8634,8.4897,1.198697,1
40.3313888888889,-8.48583333333333,Coimbra,Cantanhede,8,2,25.0,51,11.5,0.0,87.5097,5.355,8.6402,22.504,8.8172,5.4273,0.542978,0
38.769997999933,-9.3677120000124,Lisboa,Sintra,5,18,19.6,76,13.7,0.0,84.3825,3.8635,7.3079,20.932,7.8042,3.5881,0.26102,0
39.4610420004527,-8.24929800033569,Santarém,Abrantes,1,16,7.8,63,1.1,0.0,84.9368,2.2081,6.4054,16.108,6.4242,1.3003,0.043295,1
38.9873489999771,-9.15335999992159,Lisboa,Sobral de Monte Agraço,3,28,14.6,69,16.3,2.0,74.0838,1.6612,5.4717,17.332,6.1162,0.7823,0.017613,0
41.4135819996728,-8.4938830004798,Braga,Vila Nova de Famalicão,4,23,19.0,62,5.0,0.3,85.1324,2.7609,7.8517,19.374,7.8456,2.3449,0.122942,0
39.1551699998644,-9.11438199996948,Lisboa,Alenquer,4,14,17.2,74,17.3,0.0,84.4321,4.6631,7.1535,19.05,7.3794,4.2875,0.357746,0
41.2709270000458,-8.3965630001492,Porto,Paços de Ferreira,4,3,10.9,48,11.4,0.5,85.8406,4.206,7.5128,17.916,7.4907,3.8605,0.297113,0
40.2756750000848,-8.47173999998305,Coimbra,Coimbra,8,29,26.2,45,14.0,0.0,88.7122,7.2163,9.0998,22.72,9.0992,7.309,0.919601,0
41.2419250000848,-8.13305699984233,Porto,Amarante,5,21,25.6,49,3.3,10.3,91.255,6.0566,6.1238,7.4057,5.8,4.9982,0.469319,0
40.9207269999716,-7.93826999982198,Viseu,Castro Daire,8,21,24.6,49,5.9,0.0,87.6033,4.0928,8.7059,22.432,8.8373,4.1116,0.332171,1
41.2682770000564,-8.64391000005934,Porto,Maia,3,25,14.5,65,7.1,0.0,85.0477,3.0335,6.9307,17.314,6.9304,2.4564,0.133477,1
